President,ABN,ABX,AP,AT,BE,BED,BEDZ,BEG,BEM,BEN,BER,BEZ,CC,CD,CS,DO,DOD,DOZ,DT,DTI,DTS,EX,HV,HVD,HVG,HVZ,IN,JJ,JJR,JJS,JJT,MD,NIL,NN,NN$,NNS,NP,NP$,NPS,NR,OD,PN,PP$,PPLS,PPO,PPS,PPSS,QL,QLP,RB,RBR,RN,RP,TO,UH,VB,VBD,VBG,VBN,VBZ,WDT.,WP$,WPS,WQL,WRB
clinton920416.txt,0.0021049,0.0003827,0.00975885,0.0765405,0.0034443,0.00057405,0.0034443,0.00057405,0,0.0017222,0.00363565,0.00612325,0.0430536,0.0095675,0.0170303,0.0024876,0.00057405,0.0007654,0.0055492,0.00133945,0.0019135,0.00019135,0.0059319,0.00095675,0,0.0034443,0.0903186,0.03597395,0.00057405,0,0.0019135,0.0164562,0,0.09318775,0.0007654,0.03960955,0.00746275,0.00133945,0.0017222,0.00344435,0.0011481,0.0019135,0.0200919,0.00057405,0.00420975,0.00382705,0.02774605,0.0066973,0,0.01970925,0.00133945,0.0003827,0.0057406,0.021814,0,0.0413318,0.0057405,0.0082281,0.003827,0.0015308,0.0045924,0.0007654,0.006506,0.00019135,0.00306165
clinton920422.txt,0.00332069,0,0.01067355,0.0685479,0.0059298,0.0014231,0.0033207,0.00023719,0,0.00094877,0.00474379,0.0099621,0.0405601,0.01304551,0.02371917,0.0094877,0.00166029,0.00118596,0.01209679,0.00260908,0.00118595,0.00166038,0.0085389,0.0021347,0,0.0021347,0.08491359,0.02063548,0.00047438,0,0.00142314,0.01660336,0,0.08799761,0,0.03913652,0.00332062,0.00047438,0.00118596,0.00355784,0.00142319,0.00355786,0.01328265,0.00023719,0.02110998,0.00664134,0.05431701,0.00403229,0,0.02419352,0.00284638,0.00047438,0.01043642,0.023482,0.00023719,0.05455373,0.00853883,0.00948767,0.00545547,0.00237191,0.0116223,0,0.00735298,0.00071157,0.00782727
clinton920716.txt,0.0053742,0.00039809,0.00736461,0.0668782,0.0047771,0.00039809,0.00278664,0.00059713,0.0019904,0.00059713,0.0063694,0.0093551,0.0445856,0.00497613,0.0189092,0.0073646,0.00099522,0.00079617,0.01313699,0.00079618,0.00179139,0.00179144,0.00696659,0.00079618,0,0.004578,0.08041435,0.02766708,0.00119426,0,0.00079617,0.01871018,0,0.08479304,0.00019904,0.03085185,0.01333605,0,0.00258753,0.00417992,0.00079617,0.00199043,0.02726927,0.00039809,0.02010338,0.01413216,0.04498401,0.00537416,0.00039809,0.03164803,0.00218949,0.0013933,0.00656849,0.016919,0.00019904,0.04080407,0.00816077,0.00835989,0.00557321,0.00298564,0.00477708,0,0.00617044,0.00019904,0.00696648
clinton920814.txt,0.0028805,0.0019203,0.00576093,0.07249158,0.0033605,0.0014402,0.0024004,0,0,0.0014402,0.0043207,0.0072012,0.0436869,0.00384058,0.01968319,0.0019203,0,0,0.01248208,0.00048008,0.00384058,0.0019203,0.0033605,0.0014402,0,0.0052808,0.10177581,0.04224664,0.00096016,0,0,0.0196832,0,0.08833422,0.00048008,0.02592411,0.00528086,0.0019203,0.00288043,0.00336053,0.00432068,0.00144023,0.023524,0.00048008,0.00336053,0.00432065,0.02064324,0.00576086,0,0.01776281,0.00096016,0,0.00528086,0.018243,0,0.02640422,0.00288048,0.00240039,0.00336055,0.00096015,0.00240036,0.00048008,0.006721,0,0.00432073
clinton921002.txt,0,0,0.006579,0.08114,0.0032895,0.0010965,0.0032895,0,0.002193,0.0032895,0.004386,0.0065789,0.0372804,0,0.0186405,0.0010965,0,0.002193,0.010965,0.0010965,0.002193,0.0010965,0.002193,0.0010965,0,0.004386,0.1107456,0.0471489,0,0,0,0.0120615,0,0.0888159,0.0010965,0.0230265,0.0131579,0.002193,0,0.0032895,0,0.002193,0.0208334,0,0.0054825,0.0131579,0.013158,0.004386,0,0.024123,0.0010965,0.0010965,0.0010965,0.012061,0,0.0186405,0.0032895,0.002193,0.006579,0.0010965,0.004386,0,0.004386,0,0.0076755
clinton930217.txt,0.00583125,0.001555,0.01101468,0.0711417,0.0073863,0.0011663,0.00064792,0,0.00038875,0.0010367,0.0032396,0.0073863,0.036931,0.00855252,0.02941558,0.0051834,0.00142545,0.00103667,0.01580954,0.0033692,0.0027213,0.00155497,0.0067384,0.00038875,0.00025917,0.0024621,0.09472529,0.03252548,0.00194375,0,0.00129583,0.0226772,0,0.09394847,0.0007775,0.03848635,0.00336911,0.00051834,0.00272129,0.0045354,0.00129584,0.00259166,0.01879022,0.00064792,0.01438396,0.00609047,0.04392966,0.00505374,0.00038875,0.02228839,0.00362834,0.0007775,0.0028508,0.027472,0.00051834,0.04924188,0.00168457,0.00842293,0.00375792,0.00142541,0.00323955,0,0.007775,0,0.00233252
clinton930430.txt,0.00541722,0.00090287,0.01211339,0.0745619,0.0065458,0.00097811,0.0012038,0.00015048,0.00045143,0.0014295,0.0048905,0.0078248,0.0390486,0.00865235,0.02618305,0.00443905,0.00097811,0.00060191,0.01459635,0.0024829,0.0026333,0.00158006,0.0070725,0.00052667,0.00045143,0.0026334,0.09502625,0.0335561,0.00195617,0,0.00112851,0.0193363,0,0.09367117,0.00052667,0.03882228,0.003762,0.00045143,0.00263335,0.00398763,0.00112855,0.00263322,0.01873396,0.00082762,0.01422004,0.00669622,0.04228477,0.00519142,0.00052667,0.024979,0.00285899,0.00067715,0.00443905,0.027914,0.00030096,0.04566931,0.00398722,0.00947985,0.00406277,0.00165528,0.00383716,0.0000752,0.0087276,0.00067715,0.00338576
clinton940125.txt,0.00650606,0.00072289,0.01108426,0.0591571,0.0054217,0.0015663,0.0021687,0.00024096,0.00048193,0.0010843,0.00530118,0.0054217,0.036627,0.00722895,0.01710837,0.0051807,0.00060241,0.00096386,0.01180722,0.00180719,0.0044578,0.00204815,0.00530118,0.0013253,0.00036145,0.0027711,0.08349393,0.02734933,0.00240963,0,0.00156623,0.02048197,0,0.09228874,0.0007229,0.04253006,0.00481928,0.00036144,0.00289152,0.00289157,0.00144578,0.00373495,0.02421689,0.00024096,0.01771092,0.0073494,0.04120513,0.00566265,0.00024096,0.02289139,0.00228914,0.00072289,0.00566255,0.026386,0.00012048,0.05493947,0.00602409,0.00530119,0.00373493,0.00192769,0.00337353,0.00060241,0.01036138,0.00012048,0.00469883
clinton940201.txt,0.0043942,0.0010462,0.01339185,0.0713542,0.004185,0.0012555,0.0039757,0.00020925,0.0004185,0.0023017,0.0048127,0.00878845,0.0353634,0.00753285,0.02531935,0.0089977,0.00125545,0.00062775,0.0161121,0.0035572,0.0029295,0.00272025,0.01276425,0.0031387,0.0004185,0.0018832,0.0939529,0.0217619,0.001674,0,0.00020925,0.01653055,0,0.0949984,0.0004185,0.0357814,0.0039757,0,0.0020925,0.00334795,0.00209245,0.0039757,0.01067165,0.00062775,0.0150658,0.00774215,0.04603415,0.0062775,0,0.03034075,0.0020925,0.000837,0.00481275,0.023645,0.000837,0.0435237,0.00669595,0.0073237,0.0029295,0.002511,0.0096255,0,0.00816065,0,0.0069051
clinton940315.txt,0.00494396,0.00043946,0.00966828,0.0650406,0.0061525,0.0010987,0.0023072,0.0006592,0.00043946,0.0017579,0.00834983,0.00856957,0.0349376,0.0086794,0.02801593,0.0088992,0.00087893,0.00054933,0.01340363,0.0038454,0.0027466,0.003296,0.01274487,0.0024171,0.00043946,0.0020875,0.08734348,0.02867514,0.00164799,0,0.00043947,0.01878701,0,0.08283926,0.0003296,0.03065278,0.00274665,0,0.00054933,0.00153812,0.0020875,0.00527356,0.01384307,0,0.01549113,0.00659189,0.05449379,0.00736098,0.00021973,0.02955397,0.00120853,0.00076906,0.00747091,0.025379,0.0006592,0.04834118,0.00615254,0.01131625,0.00417497,0.00252697,0.00549327,0,0.0083498,0.00098879,0.00450453
clinton940801.txt,0.0090245,0,0.0090246,0.05672596,0.001719,0.001719,0.0025784,0.00042974,0.00085948,0.0025784,0.0047271,0.012033,0.0309416,0.0154707,0.01675992,0.0103137,0.0012892,0.00042974,0.0120326,0.0030082,0.0042974,0.001719,0.0090245,0.0042974,0,0.001719,0.0743434,0.02320584,0.0021487,0,0.00128922,0.0103138,0,0.092394,0,0.03695704,0.0060164,0,0.00429742,0.00171894,0.00171894,0.00687582,0.01804898,0,0.02320574,0.01418134,0.05070964,0.00171896,0,0.02320584,0.00085948,0.0034379,0.01160296,0.021917,0.0012892,0.05113904,0.01504102,0.01504084,0.00558658,0.00343792,0.012892,0.00042974,0.01117322,0.001719,0.00128922
clinton941019.txt,0.00627968,0.00057088,0.00932442,0.06812547,0.0043768,0.0022835,0.005138,0.00019029,0.0011418,0.0022835,0.0057088,0.011227,0.0392005,0.00932448,0.0251189,0.0087535,0.00209328,0,0.01522358,0.00285438,0.0034253,0.00228349,0.0081827,0.0022835,0,0.0036156,0.08715502,0.02816368,0.00057088,0,0.00076117,0.01389147,0,0.07992355,0.00019029,0.03120814,0.00780216,0.00019029,0.00190299,0.00228353,0.00228349,0.00456711,0.0114177,0.00019029,0.01655558,0.00761189,0.05138006,0.00627973,0,0.02873462,0.00171264,0.0015224,0.00685062,0.026641,0.00038059,0.05004758,0.00818265,0.0079924,0.00190293,0.00133205,0.00685065,0,0.00932449,0,0.00513796
clinton941209.txt,0.0061022,0,0.00864488,0.07220988,0.0043224,0.00050852,0.0015256,0,0.00025426,0.0030511,0.007882,0.007882,0.03915606,0.00711924,0.02161198,0.00228836,0,0.00025426,0.0157641,0.00050852,0.0040681,0.00076278,0.0094076,0.001017,0,0.0050852,0.09916116,0.02822282,0.00177982,0,0.00050852,0.0167811,0.00025426,0.07322666,0.00025426,0.04347834,0.00559368,0,0.0012713,0.00228832,0.00254252,0.00101704,0.01983194,0.00025426,0.011696,0.0033053,0.03407046,0.0055937,0,0.03127392,0.00203404,0.00050852,0.0027969,0.019578,0.00025426,0.03457928,0.0048309,0.00610216,0.00762782,0.00050852,0.00228838,0,0.00711916,0.00025426,0.00508518
clinton950110.txt,0.00604285,0.00036623,0.01117006,0.07086568,0.0054935,0.0027467,0.0043948,0.0014649,0.00073247,0.0010987,0.0064091,0.0093389,0.0368064,0.00988828,0.02600263,0.0082402,0.0010987,0.00054935,0.01629735,0.00146493,0.003113,0.00219742,0.00805712,0.0012818,0.0020143,0.0010987,0.08295162,0.02746758,0.00128181,0,0.00054935,0.01410005,0,0.08038823,0.00018312,0.03515846,0.00457786,0.00054935,0.00164804,0.00201427,0.00238052,0.00531038,0.0137336,0,0.01831163,0.0139169,0.04596264,0.00732467,0.00091558,0.03058039,0.00256364,0.0010987,0.00714151,0.026918,0.00054935,0.04468027,0.00952201,0.00970518,0.00457792,0.00146496,0.00897272,0.00018312,0.00970514,0.00018312,0.00402852
clinton950113.txt,0.00529771,0.0010595,0.0065693,0.07056543,0.0050858,0.00042382,0.0010595,0.00042382,0.00084764,0.0014834,0.0065692,0.00741681,0.0459842,0.00550961,0.02076691,0.0025429,0.00042382,0,0.01038364,0.00148341,0.0033906,0.00084764,0.0061454,0.00021191,0.00021191,0.0048739,0.10192766,0.03623672,0.00105955,0,0.00042382,0.01907177,0,0.06950627,0.00021191,0.03708425,0.00296676,0.00084764,0.00127146,0.00445013,0.00169528,0.00190719,0.01949517,0.00063573,0.01017164,0.00741684,0.02966756,0.00847638,0,0.02733646,0.00063573,0.00063573,0.00190719,0.023522,0,0.03623645,0.00402624,0.00423815,0.00847639,0.00084764,0.0027548,0,0.0048739,0.00021191,0.00169528
clinton950121.txt,0.00580986,0.00035211,0.00950704,0.06161961,0.0080986,0.002993,0.00457746,0.00088028,0.00052817,0.0014085,0.0070423,0.00792256,0.0369715,0.00845069,0.02200698,0.0100352,0.00211271,0.00070423,0.01355641,0.00211267,0.0028169,0.003345,0.00897886,0.002993,0.00035211,0.0012324,0.08345065,0.02394377,0.00140846,0,0.00052817,0.01690141,0,0.06830985,0,0.03221824,0.00580985,0,0.00281683,0.00140845,0.00140846,0.00299297,0.01584509,0.00017606,0.01971831,0.01161966,0.06443686,0.0045774,0.00088028,0.02447179,0.00211267,0.0021127,0.00651413,0.025352,0.00052817,0.05492977,0.01056347,0.00563388,0.00440143,0.00158451,0.0061619,0,0.01126766,0.00035211,0.00510565
clinton950124.txt,0.00605467,0.00048828,0.01230481,0.06650359,0.0055664,0.0013672,0.0023438,0.00019531,0.00039063,0.00097656,0.00634761,0.0058594,0.043262,0.00839854,0.01962899,0.0064453,0.00166018,0.0006836,0.01113278,0.00156248,0.0027344,0.00166011,0.00800781,0.00097656,0.00019531,0.0023438,0.08994205,0.03007859,0.00117192,0,0.00068364,0.01962891,0,0.0793973,0.00019531,0.03837983,0.00498057,0.00048833,0.00244138,0.00341798,0.0017579,0.00322275,0.02333998,0.00097656,0.01708982,0.00839839,0.04560632,0.00634782,0.0000977,0.02509819,0.00273456,0.00087891,0.00537116,0.029199,0.00029297,0.04873122,0.00527362,0.00791048,0.00478552,0.00185569,0.0040039,0.0000977,0.0070313,0.00019531,0.00400389
clinton951130.txt,0.00894186,0.0014903,0.00715351,0.08613992,0.0071535,0.00059613,0.0011923,0.00029806,0.00089419,0.0014903,0.01102806,0.010432,0.0348732,0.00357674,0.01549935,0.0017884,0,0,0.00983612,0,0.0068554,0.0014903,0.0098361,0,0,0.0041729,0.11236964,0.02742182,0.0011923,0.00029806,0.0011923,0.01371094,0,0.07064145,0,0.03010447,0.00417286,0.00089419,0.00089419,0.00417289,0.00268252,0.00119225,0.0166917,0,0.00745161,0.00536513,0.03099854,0.00625935,0,0.02921041,0.00178842,0.00089419,0.00536512,0.018182,0,0.0321908,0.00655742,0.00596125,0.0062594,0.00208643,0.0035768,0.00059613,0.0101342,0.00029806,0.0041729
clinton960202.txt,0.00664544,0.00027689,0.01038356,0.06977723,0.0053994,0.002492,0.0031843,0.00055379,0.00069223,0.0023536,0.0069223,0.012599,0.0397347,0.0109373,0.02588951,0.0088606,0.00207675,0.00041534,0.01536763,0.00235363,0.0037381,0.00346119,0.013291,0.0031843,0.00013845,0.0030458,0.08140665,0.02381296,0.00110757,0,0.00096913,0.01605991,0,0.07130031,0.00027689,0.03751918,0.00553787,0.00013845,0.00069223,0.00318425,0.00193824,0.00263048,0.01315244,0.00027689,0.01910558,0.00830678,0.05980912,0.00609164,0.00013845,0.0275509,0.00221518,0.00013845,0.00858362,0.027274,0.00055379,0.04721036,0.00775312,0.00761463,0.00526099,0.00276895,0.00609164,0,0.0040149,0.00027689,0.00650696
clinton960211.txt,0.00674567,0.00016453,0.00789736,0.0717349,0.0069102,0.0014808,0.0016453,0.00065811,0.00065811,0.0019743,0.0088845,0.01299753,0.0403096,0.00888449,0.02023685,0.0090491,0.00164533,0.00032906,0.01711112,0.00180981,0.003126,0.00279701,0.01283353,0.00065811,0.00016453,0.0026324,0.07864417,0.02731177,0.00131623,0,0.00049359,0.01595912,0,0.08078351,0.00016453,0.03405727,0.00477132,0.00082264,0.00049359,0.00213892,0.00098717,0.00378415,0.01842709,0.00065812,0.01974336,0.00970709,0.0544586,0.00592298,0.00032906,0.02533732,0.00065811,0.0014808,0.00592301,0.032247,0.00065811,0.05297785,0.00707475,0.00888452,0.00427774,0.00164529,0.00460677,0,0.00740373,0.00032906,0.0085555
clinton960216.txt,0.00695107,0,0.00695112,0.06040258,0.0038351,0.0023969,0.00790989,0.00023969,0,0.0014382,0.00719079,0.00862899,0.0383512,0.00934815,0.02325036,0.0081495,0.0016779,0.00119846,0.01869608,0.0031161,0.003116,0.0026366,0.011026,0.0023969,0.00071908,0.0026366,0.08077599,0.01989463,0.00119846,0,0.00071908,0.01534045,0,0.06471713,0,0.03187968,0.00671142,0.00047938,0.00047939,0.00239689,0.00071908,0.0057526,0.02157236,0.00047939,0.01797702,0.01390229,0.05704767,0.00814955,0,0.02804429,0.00311606,0.0011985,0.00647171,0.028523,0,0.0493768,0.01078618,0.00934809,0.00455419,0.00215723,0.00479388,0,0.01078619,0.00095877,0.00814957
clinton960217.txt,0.0072937,0,0.00829981,0.0653921,0.0047787,0.00075453,0.00352111,0.0017606,0.0015091,0.0012575,0.00754531,0.01483951,0.04074423,0.0075453,0.02665948,0.00528172,0.0017606,0.00075453,0.01458751,0.0015091,0.00226362,0.0025151,0.013833,0.0012575,0.00050302,0.0015091,0.07897467,0.03018094,0.00075453,0,0.00075453,0.02263579,0,0.06765606,0.00050302,0.03395383,0.00503019,0.00050302,0.0017606,0.00402416,0.00100604,0.00402412,0.01911462,0.00100604,0.0221328,0.01131791,0.05935592,0.0062878,0,0.03118704,0.00050302,0.00075453,0.00804835,0.027666,0.00050302,0.0560865,0.00980873,0.00729382,0.00477867,0.00226359,0.00427562,0,0.0062877,0.00025151,0.00779684
clinton960304.txt,0.00558768,0.00019268,0.01175348,0.06512601,0.0050096,0.0017341,0.0019268,0.00077071,0,0.0017341,0.0082852,0.012139,0.0408481,0.00982669,0.02235076,0.00886318,0.00038536,0.00077072,0.01522163,0.00211941,0.00211949,0.0026975,0.012331,0.0013487,0,0.0036609,0.08593524,0.03025054,0.00192679,0,0.00154146,0.01811172,0,0.07283243,0.00038536,0.03815027,0.00732179,0.00038536,0.00366086,0.00134875,0.00154143,0.00443161,0.0179191,0.00038536,0.01965326,0.00847793,0.05048175,0.00578034,0,0.02870894,0.00327555,0.0011561,0.00616569,0.026782,0.00019268,0.05915207,0.00597298,0.01156062,0.005973,0.00173411,0.0053949,0.00019268,0.0078998,0,0.0057803
clinton960429.txt,0.00411284,0.0003917,0.00802975,0.0771641,0.0074422,0.0019585,0.0021543,0.0003917,0.00058754,0.0011751,0.0070505,0.011947,0.0421076,0.00783396,0.02408919,0.0084214,0.0023502,0.00097924,0.0168429,0.00137093,0.00235014,0.00528789,0.01096785,0.00097924,0.0003917,0.0021543,0.08440992,0.02996471,0.0007834,0,0.0003917,0.01801806,0,0.08206034,0.00058755,0.03211906,0.00802969,0.00058754,0.00156678,0.00215433,0.00176263,0.00352527,0.01214259,0.0003917,0.0170388,0.0068547,0.05660035,0.00744228,0.00019585,0.02291429,0.00156678,0.0011751,0.00528788,0.03114,0.00078339,0.05052879,0.00470034,0.01018417,0.00548373,0.00235019,0.01155504,0,0.0060713,0.0003917,0.00802973
clinton960517.txt,0.0087566,0,0.00350262,0.0586686,0.0061296,0.0017513,0.002627,0,0,0.00087566,0.012259,0.0043783,0.03502656,0.00700524,0.0201402,0.00700526,0.0017513,0,0.01225926,0.0035026,0.00087566,0.00262696,0.016637,0.002627,0,0.0043783,0.09719764,0.03064802,0,0,0.00262696,0.02014018,0,0.07968472,0,0.04028022,0.01050786,0,0.00087566,0.00262696,0.00087566,0.00525394,0.01488622,0.00087566,0.02101576,0.00350266,0.05516688,0.00262696,0,0.02189136,0,0,0.00525396,0.023643,0,0.03940448,0.0078809,0.00525398,0.00262698,0.00087566,0.0087566,0,0.0070053,0,0.0061296
clinton960523.txt,0.00568452,0,0.00615826,0.08337272,0.0042634,0.003316,0.0028423,0.0014211,0.00047371,0.00047371,0.0071056,0.0075793,0.04073942,0.00757926,0.02036953,0.00284221,0,0.00047371,0.00805313,0.00236852,0.00284222,0.00236851,0.0090005,0.0018948,0,0.0023685,0.09853044,0.02794872,0.00426342,0,0.00236852,0.01231636,0,0.06631884,0.00047371,0.04405488,0.00521076,0.00047371,0.0023685,0.00284222,0.00284223,0.00189484,0.01705341,0,0.01279002,0.00710572,0.03931791,0.00521078,0,0.03505434,0.00142113,0.00047371,0.00189484,0.024633,0,0.04594985,0.00710561,0.00994788,0.00615821,0.00094742,0.0023685,0,0.0052108,0,0.0061583
clinton960609.txt,0.0077634,0,0.00813317,0.05619297,0.0073937,0.0025878,0.0044362,0.0011091,0.00036969,0.0011091,0.0036969,0.0073937,0.036599,0.0114603,0.02070247,0.0125693,0.00221807,0.00036969,0.01552679,0.0018484,0.0044362,0.00184839,0.0073937,0.0014787,0.00073937,0.0014787,0.07467633,0.02624772,0.00147875,0,0.00221817,0.01737527,0,0.07652537,0.00036969,0.03142331,0.00591494,0.00036969,0.00184839,0.00332719,0.00258789,0.00591498,0.01478738,0.00036969,0.02957449,0.0088724,0.06617423,0.00554535,0,0.03475048,0.00147875,0.00073937,0.01072085,0.03512,0.00036969,0.06876184,0.01146027,0.00961184,0.00332709,0.00184843,0.0081331,0.00036969,0.007024,0.00036969,0.00887239
clinton960610.txt,0.00717304,0.00042194,0.00886074,0.06075956,0.0080169,0.0016878,0.0016878,0.0012658,0.00042194,0.0029536,0.007173,0.0054852,0.0354433,0.00928268,0.02447258,0.00717298,0.00084388,0,0.01223624,0.00210968,0.0021097,0.00295354,0.0092827,0.0012658,0.00042194,0.0033755,0.08312226,0.01940932,0.00210974,0,0.00042194,0.0113925,0,0.0599154,0,0.0320674,0.0088607,0,0.0012658,0.0025316,0.00168774,0.00337552,0.01814344,0,0.01983116,0.00506324,0.0552736,0.00548528,0,0.04219404,0.00210968,0,0.00253162,0.03038,0.00042194,0.04767922,0.01054844,0.00970458,0.0063291,0.00084388,0.0084388,0,0.0059072,0.00042194,0.00506326
clinton960710.txt,0.00656018,0,0.01055335,0.0790068,0.0037079,0.00057045,0.0042784,0.00085568,0.00057045,0.0017114,0.0051341,0.0091272,0.0342271,0.01312035,0.0239591,0.0059897,0.00228185,0.0011409,0.01140903,0.00114091,0.00142613,0.00228178,0.0082715,0.0011409,0.00057045,0.0019966,0.09127195,0.02738177,0.00256704,0,0.00142613,0.01369084,0,0.09184298,0,0.03308631,0.00570452,0.00057045,0.0014261,0.00256703,0.00285225,0.00456364,0.01768398,0.00057046,0.01483178,0.00969778,0.05333667,0.00570453,0.00085568,0.02395898,0.00256704,0.0011409,0.00513411,0.030519,0.00057045,0.05875659,0.00798628,0.00855681,0.00256704,0.00199658,0.00399313,0,0.00969765,0.00085568,0.0071306
clinton960723.txt,0.00403134,0,0.0097225,0.06355264,0.0061655,0.0014228,0.0018971,0.00071141,0,0.0016599,0.00616547,0.012331,0.0369927,0.012094,0.02276508,0.008774,0.00047427,0.00094855,0.0154138,0.0028456,0.00071141,0.00284564,0.00948544,0.0016599,0.00047427,0.0026085,0.08702865,0.02655931,0.00094855,0,0.00094854,0.01446535,0,0.0820492,0.00023714,0.03889049,0.00379422,0.00023714,0.00047427,0.00426851,0.00094854,0.00284564,0.01944508,0.00047427,0.01802224,0.00545407,0.05003546,0.00355707,0.00094854,0.01991956,0.00260851,0,0.00592844,0.036993,0,0.0578613,0.0037942,0.01185687,0.00189711,0.00308278,0.00592834,0,0.00782548,0.00023714,0.00450559
clinton960826.txt,0.00481316,0.00012666,0.01089294,0.06738477,0.0040532,0.00063331,0.0012666,0.00037999,0.00025332,0.00050665,0.0073464,0.0064598,0.035085,0.01038622,0.0163394,0.00721974,0.00088663,0.00050664,0.00873967,0.00088663,0.0037998,0.00177326,0.008993,0.00025332,0.00012666,0.0012666,0.08448408,0.03141205,0.00151995,0.00012666,0.00101329,0.02140582,0,0.08068376,0.00075997,0.03863184,0.00607972,0.00025332,0.00379982,0.00455986,0.00519317,0.00177326,0.02735921,0.00037998,0.01722611,0.0037999,0.04952562,0.00658644,0.00012666,0.02621898,0.00164665,0.00025332,0.00683974,0.027232,0.00025332,0.05218484,0.00481312,0.00645983,0.00367319,0.00113995,0.00265985,0.00012666,0.00772639,0.00012666,0.00417991
clinton960906.txt,0.0043423,0,0.00945078,0.0641118,0.0045977,0.001788,0.00051086,0.00025543,0,0.001788,0.0066411,0.010728,0.0326948,0.01379308,0.02528774,0.0097063,0.00153256,0,0.01430394,0.00178798,0.0028097,0.001788,0.01455943,0.0020434,0,0.0015326,0.08480182,0.02528734,0.00127714,0,0.00051086,0.01277131,0,0.07458501,0,0.03014062,0.00689659,0,0.00051086,0.00178798,0.00485313,0.00280971,0.01251594,0.00025543,0.01966794,0.00791826,0.05798219,0.00638566,0.00051086,0.0316729,0.00357601,0.00025543,0.00842908,0.036015,0.00025543,0.06334601,0.00613033,0.01353761,0.0030651,0.00204343,0.00485312,0,0.00894003,0.00025543,0.00766278
clinton960929.txt,0.00476428,0.00012538,0.01078242,0.06720146,0.004012,0.00075226,0.0012538,0.00037613,0.00037613,0.0005015,0.0068957,0.0063942,0.0347296,0.01065696,0.01617352,0.00714643,0.00087763,0.00037613,0.00902706,0.00062688,0.0037612,0.00162988,0.0090271,0.00025075,0.00012538,0.0016299,0.08437869,0.03084256,0.00162989,0.00012538,0.00100302,0.02106329,0,0.08199634,0.00075226,0.03999498,0.00589267,0.00025075,0.00376125,0.00426274,0.00514045,0.00175528,0.02733189,0.00037613,0.01780338,0.00363594,0.04889707,0.00651963,0.00012538,0.02557688,0.00162989,0,0.00714638,0.027081,0.00025075,0.05253283,0.00476431,0.00651961,0.00363592,0.00112839,0.00263289,0.00012538,0.00752253,0.00012538,0.00401198
dole960203.txt,0.0035778,0,0.0035778,0.0787114,0.014311,0.0017889,0,0,0.0017889,0.0017889,0.0017889,0.0071556,0.0304116,0.0035778,0.0161001,0.0035778,0,0,0.0107334,0,0.0035778,0,0.0035778,0,0,0.0053667,0.1091223,0.0339887,0,0,0,0.0322003,0,0.0966002,0,0.0268335,0.0089445,0,0,0,0.0053667,0.0053667,0.0161001,0,0.0035778,0.0089445,0.0304115,0.0125223,0,0.0071556,0.0035778,0,0.0017889,0.014311,0,0.0196779,0,0.0017889,0.0035778,0.0017889,0.0017889,0,0.0035778,0,0.0125223
dole960217.txt,0.001545,0,0.0177674,0.0772492,0.0023175,0.001545,0.0011587,0.0007725,0,0.001545,0.00772495,0.01197325,0.0378527,0.01429105,0.0235611,0.0027037,0,0.00115875,0.00656615,0.0030899,0.0038625,0.0011587,0.00502125,0,0,0.004635,0.09076775,0.02510605,0.00154495,0.0007725,0.001545,0.03051365,0,0.10737625,0,0.03553455,0.0100424,0.0011587,0.0050212,0.001545,0.001545,0.00115875,0.01815355,0,0.0069524,0.00617995,0.02819545,0.0034762,0,0.01738115,0.00270375,0,0.00386245,0.011587,0,0.03669355,0.00270375,0.00656615,0.0069525,0.00115875,0.00231745,0,0.010815,0,0.00193125
dole960222.txt,0.0015498,0,0.01743502,0.0774889,0.0023247,0.0019372,0.0011623,0.00077489,0,0.0015498,0.00736145,0.01201045,0.0379703,0.01472281,0.0236343,0.0027121,0,0.00116234,0.00658655,0.0030995,0.00387449,0.0011623,0.00503685,0,0,0.0046494,0.09066241,0.02557141,0.00154975,0.00077489,0.00193723,0.03060883,0,0.10732283,0,0.0356449,0.0100736,0.0011623,0.0046494,0.00154978,0.00154979,0.00116234,0.01743509,0,0.00697399,0.00697405,0.02828405,0.00348698,0,0.0174351,0.00271214,0.00038745,0.00387443,0.011623,0,0.03680746,0.00271214,0.00658653,0.00697407,0.00116235,0.00232465,0,0.0108485,0,0.00154975
dole960227.txt,0.0056513,0,0.01017246,0.06414217,0.0045211,0.001978,0.001978,0.00028257,0.00028257,0.0028257,0.0031082,0.00734667,0.0483191,0.00621645,0.02006221,0.0076293,0.0028257,0.00169543,0.01638893,0.0045211,0.0025431,0.0036734,0.00678157,0.0025431,0,0,0.07629318,0.0302347,0.0008477,0,0.00113027,0.01328063,0,0.06894637,0,0.02656141,0.0115852,0.00056513,0.00197797,0.0014128,0.0008477,0.0042385,0.01554117,0,0.01864947,0.01497597,0.05933891,0.008477,0.00028257,0.03277771,0.00197796,0.0008477,0.01045494,0.022605,0.0008477,0.04266769,0.01158522,0.01243294,0.00423852,0.00169541,0.00508623,0,0.00593397,0,0.00508623
